,Unnamed: 0,cluster_name,container_base_image,container_name,labels,namespace_name,nodename,pod_name,time,type,value
372,372,default,k8s.gcr.io/kube-proxy-amd64:v1.10.0,kube-proxy,"controller-revision-hash:1193416634,k8s-app:kube-proxy,pod-template-generation:1",kube-system,minikube,kube-proxy-bd9mv,2019-03-13T16:02:00Z,pod_container,8663205485
373,373,default,thadoop:latest,hdfs-dn,"app:hadoop,component:hdfs-dn,controller-revision-hash:thadoop-hadoop-hdfs-dn-698685c795,release:thadoop,statefulset.kubernetes.io/pod-name:thadoop-hadoop-hdfs-dn-0",default,minikube,thadoop-hadoop-hdfs-dn-0,2019-03-13T16:02:00Z,pod_container,14153460368
374,374,default,k8s.gcr.io/kube-apiserver-amd64:v1.10.0,kube-apiserver,"component:kube-apiserver,tier:control-plane",kube-system,minikube,kube-apiserver-minikube,2019-03-13T16:02:00Z,pod_container,122693597564
375,375,default,,docker-daemon,,,minikube,,2019-03-13T16:02:00Z,sys_container,348901010527
376,376,default,thadoop:latest,yarn-nm,"app:hadoop,component:yarn-nm,controller-revision-hash:thadoop-hadoop-yarn-nm-cb755ff8b,release:thadoop,statefulset.kubernetes.io/pod-name:thadoop-hadoop-yarn-nm-0",default,minikube,thadoop-hadoop-yarn-nm-0,2019-03-13T16:02:00Z,pod_container,20924258234
377,377,default,gcr.io/k8s-minikube/storage-provisioner:v1.8.1,storage-provisioner,"addonmanager.kubernetes.io/mode:Reconcile,integration-test:storage-provisioner",kube-system,minikube,storage-provisioner,2019-03-13T16:02:00Z,pod_container,1132456875
378,378,default,k8s.gcr.io/kube-scheduler-amd64:v1.10.0,kube-scheduler,"component:kube-scheduler,tier:control-plane",kube-system,minikube,kube-scheduler-minikube,2019-03-13T16:02:00Z,pod_container,33017758193
379,379,default,,kubelet,,,minikube,,2019-03-13T16:02:00Z,sys_container,123476852657
380,380,default,k8s.gcr.io/kubernetes-dashboard-amd64:v1.10.0,kubernetes-dashboard,"addonmanager.kubernetes.io/mode:Reconcile,app:kubernetes-dashboard,pod-template-hash:2907971843,version:v1.10.0",kube-system,minikube,kubernetes-dashboard-6f4cfc5d87-nj9l2,2019-03-13T16:02:00Z,pod_container,926101312
381,381,default,k8s.gcr.io/k8s-dns-kube-dns-amd64:1.14.8,kubedns,"k8s-app:kube-dns,pod-template-hash:4290830601",kube-system,minikube,kube-dns-86f4d74b45-mfgg8,2019-03-13T16:02:00Z,pod_container,2202378632
382,382,default,k8s.gcr.io/k8s-dns-dnsmasq-nanny-amd64:1.14.8,dnsmasq,"k8s-app:kube-dns,pod-template-hash:4290830601",kube-system,minikube,kube-dns-86f4d74b45-mfgg8,2019-03-13T16:02:00Z,pod_container,2865944778
383,383,default,k8s.gcr.io/heapster-amd64:v1.5.3,heapster,"addonmanager.kubernetes.io/mode:Reconcile,k8s-app:heapster,version:v1.5.3",kube-system,minikube,heapster-sqhwg,2019-03-13T16:02:00Z,pod_container,1137346620
384,384,default,k8s.gcr.io/k8s-dns-dnsmasq-nanny-amd64:1.14.8,dnsmasq,"k8s-app:kube-dns,pod-template-hash:4290830601",kube-system,minikube,kube-dns-86f4d74b45-mfgg8,2019-03-13T16:03:00Z,pod_container,2892918687
385,385,default,k8s.gcr.io/heapster-amd64:v1.5.3,heapster,"addonmanager.kubernetes.io/mode:Reconcile,k8s-app:heapster,version:v1.5.3",kube-system,minikube,heapster-sqhwg,2019-03-13T16:03:00Z,pod_container,1188238027
386,386,default,gcr.io/kubernetes-helm/tiller:v2.12.3,tiller,"app:helm,name:tiller,pod-template-hash:3551410923",kube-system,minikube,tiller-deploy-7995854f67-9qmq9,2019-03-13T16:03:00Z,pod_container,1552333280
387,387,default,k8s.gcr.io/heapster-influxdb-amd64:v1.3.3,influxdb,"addonmanager.kubernetes.io/mode:Reconcile,k8s-app:influx-grafana",kube-system,minikube,influxdb-grafana-5hmvj,2019-03-13T16:03:00Z,pod_container,5970141518
388,388,default,blackflagxxx/abench-influxdb-client:latest,influxdb-client,"app:influxdb-client,pod-template-hash:3160545435",kube-system,minikube,influxdb-client-75b4989879-tl9mm,2019-03-13T16:03:00Z,pod_container,2247356665
389,389,default,thadoop:latest,yarn-nm,"app:hadoop,component:yarn-nm,controller-revision-hash:thadoop-hadoop-yarn-nm-cb755ff8b,release:thadoop,statefulset.kubernetes.io/pod-name:thadoop-hadoop-yarn-nm-1",default,minikube,thadoop-hadoop-yarn-nm-1,2019-03-13T16:03:00Z,pod_container,21677434305
390,390,default,k8s.gcr.io/heapster-grafana-amd64:v4.4.3,grafana,"addonmanager.kubernetes.io/mode:Reconcile,k8s-app:influx-grafana",kube-system,minikube,influxdb-grafana-5hmvj,2019-03-13T16:03:00Z,pod_container,4129987268
391,391,default,k8s.gcr.io/kube-controller-manager-amd64:v1.10.0,kube-controller-manager,"component:kube-controller-manager,tier:control-plane",kube-system,minikube,kube-controller-manager-minikube,2019-03-13T16:03:00Z,pod_container,131968452700
392,392,default,thadoop:latest,yarn-rm,"app:hadoop,component:yarn-rm,controller-revision-hash:thadoop-hadoop-yarn-rm-846f95589d,release:thadoop,statefulset.kubernetes.io/pod-name:thadoop-hadoop-yarn-rm-0",default,minikube,thadoop-hadoop-yarn-rm-0,2019-03-13T16:03:00Z,pod_container,34936156309
393,393,default,thadoop:latest,hdfs-nn,"app:hadoop,component:hdfs-nn,controller-revision-hash:thadoop-hadoop-hdfs-nn-854889dc98,release:thadoop,statefulset.kubernetes.io/pod-name:thadoop-hadoop-hdfs-nn-0",default,minikube,thadoop-hadoop-hdfs-nn-0,2019-03-13T16:03:00Z,pod_container,135412838607
394,394,default,k8s.gcr.io/k8s-dns-kube-dns-amd64:1.14.8,kubedns,"k8s-app:kube-dns,pod-template-hash:4290830601",kube-system,minikube,kube-dns-86f4d74b45-mfgg8,2019-03-13T16:03:00Z,pod_container,2268466468
395,395,default,thadoop:latest,hdfs-dn,"app:hadoop,component:hdfs-dn,controller-revision-hash:thadoop-hadoop-hdfs-dn-698685c795,release:thadoop,statefulset.kubernetes.io/pod-name:thadoop-hadoop-hdfs-dn-0",default,minikube,thadoop-hadoop-hdfs-dn-0,2019-03-13T16:03:00Z,pod_container,14423429374
396,396,default,k8s.gcr.io/k8s-dns-sidecar-amd64:1.14.8,sidecar,"k8s-app:kube-dns,pod-template-hash:4290830601",kube-system,minikube,kube-dns-86f4d74b45-mfgg8,2019-03-13T16:03:00Z,pod_container,3183786000
397,397,default,k8s.gcr.io/kube-addon-manager:v8.6,kube-addon-manager,"component:kube-addon-manager,kubernetes.io/minikube-addons:addon-manager,version:v8.6",kube-system,minikube,kube-addon-manager-minikube,2019-03-13T16:03:00Z,pod_container,80009035693
398,398,default,k8s.gcr.io/etcd-amd64:3.1.12,etcd,"component:etcd,tier:control-plane",kube-system,minikube,etcd-minikube,2019-03-13T16:03:00Z,pod_container,112081398625
399,399,default,k8s.gcr.io/kube-proxy-amd64:v1.10.0,kube-proxy,"controller-revision-hash:1193416634,k8s-app:kube-proxy,pod-template-generation:1",kube-system,minikube,kube-proxy-bd9mv,2019-03-13T16:03:00Z,pod_container,8972022430
400,400,default,,pods,,,minikube,,2019-03-13T16:03:00Z,sys_container,803117936584
401,401,default,,,"beta.kubernetes.io/arch:amd64,beta.kubernetes.io/os:linux,kubernetes.io/hostname:minikube,node-role.kubernetes.io/master:",,minikube,,2019-03-13T16:03:00Z,node,1385931824755
402,402,default,k8s.gcr.io/kubernetes-dashboard-amd64:v1.10.0,kubernetes-dashboard,"addonmanager.kubernetes.io/mode:Reconcile,app:kubernetes-dashboard,pod-template-hash:2907971843,version:v1.10.0",kube-system,minikube,kubernetes-dashboard-6f4cfc5d87-nj9l2,2019-03-13T16:03:00Z,pod_container,956144705
403,403,default,thadoop:latest,yarn-nm,"app:hadoop,component:yarn-nm,controller-revision-hash:thadoop-hadoop-yarn-nm-cb755ff8b,release:thadoop,statefulset.kubernetes.io/pod-name:thadoop-hadoop-yarn-nm-0",default,minikube,thadoop-hadoop-yarn-nm-0,2019-03-13T16:03:00Z,pod_container,21729385459
404,404,default,k8s.gcr.io/kube-apiserver-amd64:v1.10.0,kube-apiserver,"component:kube-apiserver,tier:control-plane",kube-system,minikube,kube-apiserver-minikube,2019-03-13T16:03:00Z,pod_container,127253606605
405,405,default,,docker-daemon,,,minikube,,2019-03-13T16:03:00Z,sys_container,353774606747
406,406,default,,kubelet,,,minikube,,2019-03-13T16:03:00Z,sys_container,129188760028
407,407,default,gcr.io/k8s-minikube/storage-provisioner:v1.8.1,storage-provisioner,"addonmanager.kubernetes.io/mode:Reconcile,integration-test:storage-provisioner",kube-system,minikube,storage-provisioner,2019-03-13T16:03:00Z,pod_container,1179221663
408,408,default,k8s.gcr.io/kube-scheduler-amd64:v1.10.0,kube-scheduler,"component:kube-scheduler,tier:control-plane",kube-system,minikube,kube-scheduler-minikube,2019-03-13T16:03:00Z,pod_container,34363245885
409,409,default,gcr.io/k8s-minikube/storage-provisioner:v1.8.1,storage-provisioner,"addonmanager.kubernetes.io/mode:Reconcile,integration-test:storage-provisioner",kube-system,minikube,storage-provisioner,2019-03-13T16:04:00Z,pod_container,1217483481
410,410,default,k8s.gcr.io/kube-scheduler-amd64:v1.10.0,kube-scheduler,"component:kube-scheduler,tier:control-plane",kube-system,minikube,kube-scheduler-minikube,2019-03-13T16:04:00Z,pod_container,35470669096
411,411,default,k8s.gcr.io/kube-controller-manager-amd64:v1.10.0,kube-controller-manager,"component:kube-controller-manager,tier:control-plane",kube-system,minikube,kube-controller-manager-minikube,2019-03-13T16:04:00Z,pod_container,136810126190
412,412,default,gcr.io/kubernetes-helm/tiller:v2.12.3,tiller,"app:helm,name:tiller,pod-template-hash:3551410923",kube-system,minikube,tiller-deploy-7995854f67-9qmq9,2019-03-13T16:04:00Z,pod_container,1581210677
413,413,default,k8s.gcr.io/k8s-dns-dnsmasq-nanny-amd64:1.14.8,dnsmasq,"k8s-app:kube-dns,pod-template-hash:4290830601",kube-system,minikube,kube-dns-86f4d74b45-mfgg8,2019-03-13T16:04:00Z,pod_container,2906477833
414,414,default,k8s.gcr.io/heapster-amd64:v1.5.3,heapster,"addonmanager.kubernetes.io/mode:Reconcile,k8s-app:heapster,version:v1.5.3",kube-system,minikube,heapster-sqhwg,2019-03-13T16:04:00Z,pod_container,1250584066
415,415,default,k8s.gcr.io/heapster-grafana-amd64:v4.4.3,grafana,"addonmanager.kubernetes.io/mode:Reconcile,k8s-app:influx-grafana",kube-system,minikube,influxdb-grafana-5hmvj,2019-03-13T16:04:00Z,pod_container,4175397491
416,416,default,k8s.gcr.io/heapster-influxdb-amd64:v1.3.3,influxdb,"addonmanager.kubernetes.io/mode:Reconcile,k8s-app:influx-grafana",kube-system,minikube,influxdb-grafana-5hmvj,2019-03-13T16:04:00Z,pod_container,6128107612
417,417,default,thadoop:latest,yarn-nm,"app:hadoop,component:yarn-nm,controller-revision-hash:thadoop-hadoop-yarn-nm-cb755ff8b,release:thadoop,statefulset.kubernetes.io/pod-name:thadoop-hadoop-yarn-nm-1",default,minikube,thadoop-hadoop-yarn-nm-1,2019-03-13T16:04:00Z,pod_container,22275592563
418,418,default,blackflagxxx/abench-influxdb-client:latest,influxdb-client,"app:influxdb-client,pod-template-hash:3160545435",kube-system,minikube,influxdb-client-75b4989879-tl9mm,2019-03-13T16:04:00Z,pod_container,2316099625
419,419,default,,kubelet,,,minikube,,2019-03-13T16:04:00Z,sys_container,134994158949
420,420,default,k8s.gcr.io/etcd-amd64:3.1.12,etcd,"component:etcd,tier:control-plane",kube-system,minikube,etcd-minikube,2019-03-13T16:04:00Z,pod_container,114122020243
421,421,default,k8s.gcr.io/k8s-dns-kube-dns-amd64:1.14.8,kubedns,"k8s-app:kube-dns,pod-template-hash:4290830601",kube-system,minikube,kube-dns-86f4d74b45-mfgg8,2019-03-13T16:04:00Z,pod_container,2355845330
422,422,default,thadoop:latest,yarn-rm,"app:hadoop,component:yarn-rm,controller-revision-hash:thadoop-hadoop-yarn-rm-846f95589d,release:thadoop,statefulset.kubernetes.io/pod-name:thadoop-hadoop-yarn-rm-0",default,minikube,thadoop-hadoop-yarn-rm-0,2019-03-13T16:04:00Z,pod_container,36295619910
423,423,default,thadoop:latest,hdfs-nn,"app:hadoop,component:hdfs-nn,controller-revision-hash:thadoop-hadoop-hdfs-nn-854889dc98,release:thadoop,statefulset.kubernetes.io/pod-name:thadoop-hadoop-hdfs-nn-0",default,minikube,thadoop-hadoop-hdfs-nn-0,2019-03-13T16:04:00Z,pod_container,167157836285
424,424,default,k8s.gcr.io/kube-addon-manager:v8.6,kube-addon-manager,"component:kube-addon-manager,kubernetes.io/minikube-addons:addon-manager,version:v8.6",kube-system,minikube,kube-addon-manager-minikube,2019-03-13T16:04:00Z,pod_container,81466626506
425,425,default,thadoop:latest,hdfs-dn,"app:hadoop,component:hdfs-dn,controller-revision-hash:thadoop-hadoop-hdfs-dn-698685c795,release:thadoop,statefulset.kubernetes.io/pod-name:thadoop-hadoop-hdfs-dn-0",default,minikube,thadoop-hadoop-hdfs-dn-0,2019-03-13T16:04:00Z,pod_container,15446348289
426,426,default,k8s.gcr.io/k8s-dns-sidecar-amd64:1.14.8,sidecar,"k8s-app:kube-dns,pod-template-hash:4290830601",kube-system,minikube,kube-dns-86f4d74b45-mfgg8,2019-03-13T16:04:00Z,pod_container,3349960659
427,427,default,,docker-daemon,,,minikube,,2019-03-13T16:04:00Z,sys_container,358696617402
428,428,default,,,"beta.kubernetes.io/arch:amd64,beta.kubernetes.io/os:linux,kubernetes.io/hostname:minikube,node-role.kubernetes.io/master:",,minikube,,2019-03-13T16:04:00Z,node,1467510195193
429,429,default,k8s.gcr.io/kube-proxy-amd64:v1.10.0,kube-proxy,"controller-revision-hash:1193416634,k8s-app:kube-proxy,pod-template-generation:1",kube-system,minikube,kube-proxy-bd9mv,2019-03-13T16:04:00Z,pod_container,9300872469
430,430,default,,pods,,,minikube,,2019-03-13T16:04:00Z,sys_container,874586732737
431,431,default,k8s.gcr.io/kube-apiserver-amd64:v1.10.0,kube-apiserver,"component:kube-apiserver,tier:control-plane",kube-system,minikube,kube-apiserver-minikube,2019-03-13T16:04:00Z,pod_container,131230572055
432,432,default,k8s.gcr.io/kubernetes-dashboard-amd64:v1.10.0,kubernetes-dashboard,"addonmanager.kubernetes.io/mode:Reconcile,app:kubernetes-dashboard,pod-template-hash:2907971843,version:v1.10.0",kube-system,minikube,kubernetes-dashboard-6f4cfc5d87-nj9l2,2019-03-13T16:04:00Z,pod_container,984366443
433,433,default,thadoop:latest,yarn-nm,"app:hadoop,component:yarn-nm,controller-revision-hash:thadoop-hadoop-yarn-nm-cb755ff8b,release:thadoop,statefulset.kubernetes.io/pod-name:thadoop-hadoop-yarn-nm-0",default,minikube,thadoop-hadoop-yarn-nm-0,2019-03-13T16:04:00Z,pod_container,42713298335
434,434,default,k8s.gcr.io/kubernetes-dashboard-amd64:v1.10.0,kubernetes-dashboard,"addonmanager.kubernetes.io/mode:Reconcile,app:kubernetes-dashboard,pod-template-hash:2907971843,version:v1.10.0",kube-system,minikube,kubernetes-dashboard-6f4cfc5d87-nj9l2,2019-03-13T16:05:00Z,pod_container,1010838913
435,435,default,thadoop:latest,yarn-nm,"app:hadoop,component:yarn-nm,controller-revision-hash:thadoop-hadoop-yarn-nm-cb755ff8b,release:thadoop,statefulset.kubernetes.io/pod-name:thadoop-hadoop-yarn-nm-0",default,minikube,thadoop-hadoop-yarn-nm-0,2019-03-13T16:05:00Z,pod_container,54513571056
436,436,default,k8s.gcr.io/heapster-influxdb-amd64:v1.3.3,influxdb,"addonmanager.kubernetes.io/mode:Reconcile,k8s-app:influx-grafana",kube-system,minikube,influxdb-grafana-5hmvj,2019-03-13T16:05:00Z,pod_container,6274612172
437,437,default,k8s.gcr.io/kube-controller-manager-amd64:v1.10.0,kube-controller-manager,"component:kube-controller-manager,tier:control-plane",kube-system,minikube,kube-controller-manager-minikube,2019-03-13T16:05:00Z,pod_container,141552980662
438,438,default,gcr.io/k8s-minikube/storage-provisioner:v1.8.1,storage-provisioner,"addonmanager.kubernetes.io/mode:Reconcile,integration-test:storage-provisioner",kube-system,minikube,storage-provisioner,2019-03-13T16:05:00Z,pod_container,1271868034
439,439,default,k8s.gcr.io/kube-scheduler-amd64:v1.10.0,kube-scheduler,"component:kube-scheduler,tier:control-plane",kube-system,minikube,kube-scheduler-minikube,2019-03-13T16:05:00Z,pod_container,36665058316
440,440,default,k8s.gcr.io/heapster-grafana-amd64:v4.4.3,grafana,"addonmanager.kubernetes.io/mode:Reconcile,k8s-app:influx-grafana",kube-system,minikube,influxdb-grafana-5hmvj,2019-03-13T16:05:00Z,pod_container,4222529269
441,441,default,gcr.io/kubernetes-helm/tiller:v2.12.3,tiller,"app:helm,name:tiller,pod-template-hash:3551410923",kube-system,minikube,tiller-deploy-7995854f67-9qmq9,2019-03-13T16:05:00Z,pod_container,1590393666
442,442,default,k8s.gcr.io/heapster-amd64:v1.5.3,heapster,"addonmanager.kubernetes.io/mode:Reconcile,k8s-app:heapster,version:v1.5.3",kube-system,minikube,heapster-sqhwg,2019-03-13T16:05:00Z,pod_container,1298093833
443,443,default,k8s.gcr.io/k8s-dns-dnsmasq-nanny-amd64:1.14.8,dnsmasq,"k8s-app:kube-dns,pod-template-hash:4290830601",kube-system,minikube,kube-dns-86f4d74b45-mfgg8,2019-03-13T16:05:00Z,pod_container,2924378080
444,444,default,k8s.gcr.io/kube-apiserver-amd64:v1.10.0,kube-apiserver,"component:kube-apiserver,tier:control-plane",kube-system,minikube,kube-apiserver-minikube,2019-03-13T16:05:00Z,pod_container,133883245814
445,445,default,thadoop:latest,hdfs-nn,"app:hadoop,component:hdfs-nn,controller-revision-hash:thadoop-hadoop-hdfs-nn-854889dc98,release:thadoop,statefulset.kubernetes.io/pod-name:thadoop-hadoop-hdfs-nn-0",default,minikube,thadoop-hadoop-hdfs-nn-0,2019-03-13T16:05:00Z,pod_container,183323387062
446,446,default,,kubelet,,,minikube,,2019-03-13T16:05:00Z,sys_container,140305795783
447,447,default,thadoop:latest,yarn-nm,"app:hadoop,component:yarn-nm,controller-revision-hash:thadoop-hadoop-yarn-nm-cb755ff8b,release:thadoop,statefulset.kubernetes.io/pod-name:thadoop-hadoop-yarn-nm-1",default,minikube,thadoop-hadoop-yarn-nm-1,2019-03-13T16:05:00Z,pod_container,57565984946
448,448,default,blackflagxxx/abench-influxdb-client:latest,influxdb-client,"app:influxdb-client,pod-template-hash:3160545435",kube-system,minikube,influxdb-client-75b4989879-tl9mm,2019-03-13T16:05:00Z,pod_container,2412144248
449,449,default,thadoop:latest,yarn-rm,"app:hadoop,component:yarn-rm,controller-revision-hash:thadoop-hadoop-yarn-rm-846f95589d,release:thadoop,statefulset.kubernetes.io/pod-name:thadoop-hadoop-yarn-rm-0",default,minikube,thadoop-hadoop-yarn-rm-0,2019-03-13T16:05:00Z,pod_container,37896862040
450,450,default,k8s.gcr.io/etcd-amd64:3.1.12,etcd,"component:etcd,tier:control-plane",kube-system,minikube,etcd-minikube,2019-03-13T16:05:00Z,pod_container,116170125365
451,451,default,k8s.gcr.io/k8s-dns-kube-dns-amd64:1.14.8,kubedns,"k8s-app:kube-dns,pod-template-hash:4290830601",kube-system,minikube,kube-dns-86f4d74b45-mfgg8,2019-03-13T16:05:00Z,pod_container,2428447768
452,452,default,,pods,,,minikube,,2019-03-13T16:05:00Z,sys_container,956977128883
453,453,default,k8s.gcr.io/k8s-dns-sidecar-amd64:1.14.8,sidecar,"k8s-app:kube-dns,pod-template-hash:4290830601",kube-system,minikube,kube-dns-86f4d74b45-mfgg8,2019-03-13T16:05:00Z,pod_container,3523639762
454,454,default,k8s.gcr.io/kube-addon-manager:v8.6,kube-addon-manager,"component:kube-addon-manager,kubernetes.io/minikube-addons:addon-manager,version:v8.6",kube-system,minikube,kube-addon-manager-minikube,2019-03-13T16:05:00Z,pod_container,83145037258
455,455,default,thadoop:latest,hdfs-dn,"app:hadoop,component:hdfs-dn,controller-revision-hash:thadoop-hadoop-hdfs-dn-698685c795,release:thadoop,statefulset.kubernetes.io/pod-name:thadoop-hadoop-hdfs-dn-0",default,minikube,thadoop-hadoop-hdfs-dn-0,2019-03-13T16:05:00Z,pod_container,17034534692
456,456,default,k8s.gcr.io/kube-proxy-amd64:v1.10.0,kube-proxy,"controller-revision-hash:1193416634,k8s-app:kube-proxy,pod-template-generation:1",kube-system,minikube,kube-proxy-bd9mv,2019-03-13T16:05:00Z,pod_container,9607262119
457,457,default,,docker-daemon,,,minikube,,2019-03-13T16:05:00Z,sys_container,362992370283
458,458,default,,,"beta.kubernetes.io/arch:amd64,beta.kubernetes.io/os:linux,kubernetes.io/hostname:minikube,node-role.kubernetes.io/master:",,minikube,,2019-03-13T16:05:00Z,node,1560498099281
459,459,default,,docker-daemon,,,minikube,,2019-03-13T16:06:00Z,sys_container,368004319358
460,460,default,,,"beta.kubernetes.io/arch:amd64,beta.kubernetes.io/os:linux,kubernetes.io/hostname:minikube,node-role.kubernetes.io/master:",,minikube,,2019-03-13T16:06:00Z,node,1640349013083
461,461,default,gcr.io/kubernetes-helm/tiller:v2.12.3,tiller,"app:helm,name:tiller,pod-template-hash:3551410923",kube-system,minikube,tiller-deploy-7995854f67-9qmq9,2019-03-13T16:06:00Z,pod_container,1621394160
462,462,default,k8s.gcr.io/heapster-influxdb-amd64:v1.3.3,influxdb,"addonmanager.kubernetes.io/mode:Reconcile,k8s-app:influx-grafana",kube-system,minikube,influxdb-grafana-5hmvj,2019-03-13T16:06:00Z,pod_container,6406711943
463,463,default,k8s.gcr.io/kubernetes-dashboard-amd64:v1.10.0,kubernetes-dashboard,"addonmanager.kubernetes.io/mode:Reconcile,app:kubernetes-dashboard,pod-template-hash:2907971843,version:v1.10.0",kube-system,minikube,kubernetes-dashboard-6f4cfc5d87-nj9l2,2019-03-13T16:06:00Z,pod_container,1038974943
464,464,default,thadoop:latest,yarn-nm,"app:hadoop,component:yarn-nm,controller-revision-hash:thadoop-hadoop-yarn-nm-cb755ff8b,release:thadoop,statefulset.kubernetes.io/pod-name:thadoop-hadoop-yarn-nm-0",default,minikube,thadoop-hadoop-yarn-nm-0,2019-03-13T16:06:00Z,pod_container,77414131513
465,465,default,k8s.gcr.io/heapster-grafana-amd64:v4.4.3,grafana,"addonmanager.kubernetes.io/mode:Reconcile,k8s-app:influx-grafana",kube-system,minikube,influxdb-grafana-5hmvj,2019-03-13T16:06:00Z,pod_container,4271751818
466,466,default,k8s.gcr.io/kube-controller-manager-amd64:v1.10.0,kube-controller-manager,"component:kube-controller-manager,tier:control-plane",kube-system,minikube,kube-controller-manager-minikube,2019-03-13T16:06:00Z,pod_container,146274336354
467,467,default,k8s.gcr.io/kube-scheduler-amd64:v1.10.0,kube-scheduler,"component:kube-scheduler,tier:control-plane",kube-system,minikube,kube-scheduler-minikube,2019-03-13T16:06:00Z,pod_container,38346660558
468,468,default,gcr.io/k8s-minikube/storage-provisioner:v1.8.1,storage-provisioner,"addonmanager.kubernetes.io/mode:Reconcile,integration-test:storage-provisioner",kube-system,minikube,storage-provisioner,2019-03-13T16:06:00Z,pod_container,1302459432
469,469,default,k8s.gcr.io/kube-proxy-amd64:v1.10.0,kube-proxy,"controller-revision-hash:1193416634,k8s-app:kube-proxy,pod-template-generation:1",kube-system,minikube,kube-proxy-bd9mv,2019-03-13T16:06:00Z,pod_container,9883706663
470,470,default,blackflagxxx/abench-influxdb-client:latest,influxdb-client,"app:influxdb-client,pod-template-hash:3160545435",kube-system,minikube,influxdb-client-75b4989879-tl9mm,2019-03-13T16:06:00Z,pod_container,2499796451
471,471,default,k8s.gcr.io/kube-apiserver-amd64:v1.10.0,kube-apiserver,"component:kube-apiserver,tier:control-plane",kube-system,minikube,kube-apiserver-minikube,2019-03-13T16:06:00Z,pod_container,138069509797
472,472,default,k8s.gcr.io/heapster-amd64:v1.5.3,heapster,"addonmanager.kubernetes.io/mode:Reconcile,k8s-app:heapster,version:v1.5.3",kube-system,minikube,heapster-sqhwg,2019-03-13T16:06:00Z,pod_container,1377570242
473,473,default,k8s.gcr.io/k8s-dns-dnsmasq-nanny-amd64:1.14.8,dnsmasq,"k8s-app:kube-dns,pod-template-hash:4290830601",kube-system,minikube,kube-dns-86f4d74b45-mfgg8,2019-03-13T16:06:00Z,pod_container,2971524267
474,474,default,thadoop:latest,yarn-nm,"app:hadoop,component:yarn-nm,controller-revision-hash:thadoop-hadoop-yarn-nm-cb755ff8b,release:thadoop,statefulset.kubernetes.io/pod-name:thadoop-hadoop-yarn-nm-1",default,minikube,thadoop-hadoop-yarn-nm-1,2019-03-13T16:06:00Z,pod_container,85933863877
475,475,default,thadoop:latest,hdfs-nn,"app:hadoop,component:hdfs-nn,controller-revision-hash:thadoop-hadoop-hdfs-nn-854889dc98,release:thadoop,statefulset.kubernetes.io/pod-name:thadoop-hadoop-hdfs-nn-0",default,minikube,thadoop-hadoop-hdfs-nn-0,2019-03-13T16:06:00Z,pod_container,189047704133
476,476,default,,kubelet,,,minikube,,2019-03-13T16:06:00Z,sys_container,145888510951
477,477,default,thadoop:latest,hdfs-dn,"app:hadoop,component:hdfs-dn,controller-revision-hash:thadoop-hadoop-hdfs-dn-698685c795,release:thadoop,statefulset.kubernetes.io/pod-name:thadoop-hadoop-hdfs-dn-0",default,minikube,thadoop-hadoop-hdfs-dn-0,2019-03-13T16:06:00Z,pod_container,19545898859
478,478,default,k8s.gcr.io/k8s-dns-kube-dns-amd64:1.14.8,kubedns,"k8s-app:kube-dns,pod-template-hash:4290830601",kube-system,minikube,kube-dns-86f4d74b45-mfgg8,2019-03-13T16:06:00Z,pod_container,2517151177
479,479,default,thadoop:latest,yarn-rm,"app:hadoop,component:yarn-rm,controller-revision-hash:thadoop-hadoop-yarn-rm-846f95589d,release:thadoop,statefulset.kubernetes.io/pod-name:thadoop-hadoop-yarn-rm-0",default,minikube,thadoop-hadoop-yarn-rm-0,2019-03-13T16:06:00Z,pod_container,39380227174
480,480,default,k8s.gcr.io/etcd-amd64:3.1.12,etcd,"component:etcd,tier:control-plane",kube-system,minikube,etcd-minikube,2019-03-13T16:06:00Z,pod_container,119050466815
481,481,default,k8s.gcr.io/kube-addon-manager:v8.6,kube-addon-manager,"component:kube-addon-manager,kubernetes.io/minikube-addons:addon-manager,version:v8.6",kube-system,minikube,kube-addon-manager-minikube,2019-03-13T16:06:00Z,pod_container,86122078738
482,482,default,,pods,,,minikube,,2019-03-13T16:06:00Z,sys_container,1026319744827
483,483,default,k8s.gcr.io/k8s-dns-sidecar-amd64:1.14.8,sidecar,"k8s-app:kube-dns,pod-template-hash:4290830601",kube-system,minikube,kube-dns-86f4d74b45-mfgg8,2019-03-13T16:06:00Z,pod_container,3703615792
484,484,default,,pods,,,minikube,,2019-03-13T16:07:00Z,sys_container,1098052911225
485,485,default,k8s.gcr.io/k8s-dns-sidecar-amd64:1.14.8,sidecar,"k8s-app:kube-dns,pod-template-hash:4290830601",kube-system,minikube,kube-dns-86f4d74b45-mfgg8,2019-03-13T16:07:00Z,pod_container,3825421565
486,486,default,k8s.gcr.io/kube-controller-manager-amd64:v1.10.0,kube-controller-manager,"component:kube-controller-manager,tier:control-plane",kube-system,minikube,kube-controller-manager-minikube,2019-03-13T16:07:00Z,pod_container,150616608498
487,487,default,gcr.io/kubernetes-helm/tiller:v2.12.3,tiller,"app:helm,name:tiller,pod-template-hash:3551410923",kube-system,minikube,tiller-deploy-7995854f67-9qmq9,2019-03-13T16:07:00Z,pod_container,1635800821
488,488,default,,docker-daemon,,,minikube,,2019-03-13T16:07:00Z,sys_container,371904921793
